"id","Título","Reseña","genero","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"id_730","Blue Thunder","Los Ángeles, California. El oficial Murphy, un veterano piloto de helicóptero de la Policía Metropolitana que sufre un trauma severo debido a sus duras experiencias durante la Guerra de Vietnam, y Lymangood, su ingenioso nuevo compañero, tienen la tarea de probar un helicóptero experimental avanzado y fuertemente armado conocido como Blue Thunder.","Drama",-1.12255473567758,3,1,1,3,1,2,0,3
"id_731","Kick-Ass 2","Tras la increíble valentía de Kick-Ass, que inspira a una nueva oleada de justicieros enmascarados, este se une a una patrulla liderada por el Coronel Estrellas y Barras. Cuando Red Mist, renacido como El Hijo de Puta, persigue a estos superhéroes aficionados, solo Hit-Girl, experta en el manejo de cuchillas, puede evitar su aniquilación.","Acción",-1.84516273131587,2,1,1,1,0,1,1,2
"id_732","The Stronghold","Una brigada policial que trabaja en los peligrosos barrios del norte de Marsella, donde el índice de delincuencia es más alto que en cualquier otro lugar de Francia.","Suspenso",0,0,0,0,1,0,0,0,0
"id_733","Justice League: Gods and Monsters","En un universo alternativo, versiones muy diferentes de la Trinidad de DC luchan contra el gobierno después de ser incriminadas por un atentado con bomba en una embajada.","Acción",-1.02050407712491,1,0,0,2,0,2,1,0
"id_734","That Which Does Not Kill","Ada tiene 19 años. Acepta cenar en casa de un chico que conoce. Todo sucede muy rápido, ella no se defiende. Es en 2013, tras la proyección de su primera película, cuando Alexe Poukine la conoce: una mujer de su edad que comparte con ella algo que ocurrió nueve años antes y que no sabe qué hacer con ello.","Documental",0.461969810324413,0,0,0,0,0,1,0,0
"id_735","Alpha and Omega","Dos lobos jóvenes, situados en extremos opuestos de la jerarquía social de su manada, se ven obligados a convivir en una tierra extranjera y se necesitan mutuamente para regresar a casa, pero el amor lo complica todo.","Animación",0.945294177005804,0,0,0,0,1,0,0,0
"id_736","The World's End","Cinco amigos que se reúnen para intentar superar su épica ruta de bares de hace 20 años se convierten, sin saberlo, en la única esperanza de supervivencia de la humanidad.","Comedia",0.371390676354104,0,1,0,0,2,0,1,3
"id_737","The Poseidon Adventure","Cuando su transatlántico naufraga, un grupo de pasajeros lucha por sobrevivir y escapar.","Acción",-0.554700196225229,1,0,0,1,0,1,0,0
"id_738","Rush","Un drama biográfico centrado en la rivalidad entre los pilotos de Fórmula 1 James Hunt y Niki Lauda durante la temporada de Fórmula 1 de 1976.","Drama",0,1,0,0,0,0,0,0,0
"id_739","Flight of the Navigator","David, de doce años, queda inconsciente accidentalmente en el bosque cerca de su casa, pero al despertar, han pasado ocho años. Su familia se alegra enormemente de tenerlo de vuelta, pero está tan desconcertada como él al ver que no ha envejecido. Cuando un científico de la NASA descubre un OVNI cerca, David tiene la oportunidad de desentrañar el misterio y recuperar la vida que perdió.","Familia",-0.75906470082462,0,4,0,1,0,0,3,0
"id_74","La Haine","Tras una noche caótica de disturbios en un suburbio marginal de París, tres jóvenes amigos, Vinz, Hubert y Saïd, deambulan sin rumbo fijo a la espera de noticias sobre el estado de salud de un amigo en común que ha resultado gravemente herido al enfrentarse a la policía.","Drama",-1.01036297108185,0,2,0,1,1,1,0,2
"id_740","Deadly Illusions","Una novelista superventas, que sufre de bloqueo creativo, contrata a una joven inocente para que cuide de sus hijos gemelos. Mientras la novelista se entrega peligrosamente a su nuevo éxito de ventas, la línea entre la vida que escribe y la que vive se desdibuja.","Suspenso",0.218274531937307,1,2,0,1,1,1,1,1
"id_741","Cries and Whispers","Mientras Agnes agoniza lentamente de cáncer, sus hermanas están tan absortas en sus propios sufrimientos que no pueden brindarle el apoyo que necesita. María se siente atormentada por la culpa tras el intento de suicidio de su esposo, provocado por el descubrimiento de su infidelidad. Karin, sumida en el autodesprecio y con tendencias suicidas, parece mirar a su hermana con repulsión. Solo Anna, la criada profundamente religiosa que perdió a su hijo pequeño, parece capaz de ofrecerle a Agnes consuelo y comprensión.","Drama",-0.736969357307276,3,1,2,2,0,3,0,1
"id_742","Cliffhanger","Un año después de perder a su amigo en una trágica caída de 1200 metros, el ex guardabosques Gabe Walker y su compañero, Hal, son llamados para regresar a la misma cima para rescatar a un grupo de escaladores atrapados, solo para descubrir que los escaladores son en realidad secuestradores que buscan cajas llenas de dinero.","Acción",-1.07871977994119,2,2,1,1,2,1,3,2
"id_743","Mr. Popper's Penguins","Jim Carrey interpreta a Tom Popper, un exitoso hombre de negocios que no tiene ni idea de las cosas realmente importantes de la vida... hasta que hereda seis adorables pingüinos, cada uno con su propia personalidad. Pronto, los traviesos compañeros de piso de Tom convierten su elegante apartamento neoyorquino en un paraíso invernal nevado, y ponen su mundo patas arriba.","Comedia",1.17418020768989,0,1,0,0,2,0,0,1
"id_744","Khumba","Una cebra con media raya es culpada de la sequía y abandona su manada en busca de sus rayas perdidas. En su aventura se le unen un ñu sobreprotector y un avestruz extravagante; juntos derrotan al leopardo tiránico y salvan a su manada.","Animación",-2.57902436597121,0,0,0,0,0,0,0,0
"id_745","Apostle","En 1905, un hombre viaja a una isla remota en busca de su hermana desaparecida, que ha sido secuestrada por una misteriosa secta religiosa.","Horror",-1.04257207028537,0,0,0,0,0,0,0,0
"id_746","Balto II: Wolf Quest","Balto y su hija Aleu se embarcan en un viaje de aventuras y autodescubrimiento.","Familia",0.534522483824849,0,2,0,1,2,0,1,0
"id_747","Despicable Me 2","Gru es reclutado por la Liga Antivillanos para ayudar a lidiar con un nuevo y poderoso supervillano.","Animación",0.485071250072666,1,0,0,1,1,0,0,2
"id_748","Mortal","Un joven debe descubrir el origen de sus extraordinarios poderes antes de ser capturado por las autoridades, empeñadas en condenarlo por un asesinato accidental.","Acción",-0.816496580927726,1,1,1,2,1,1,4,0
"id_749","F9","Dominic Toretto y su equipo se enfrentan al asesino más hábil y al piloto de alto rendimiento más formidable que jamás hayan conocido: su hermano abandonado.","Acción",-0.392232270276368,2,0,1,3,0,2,1,3
"id_75","The Captain","Alemania, 1945. El soldado Willi Herold, desertor del ejército alemán, encuentra por casualidad el uniforme de un capitán nazi abandonado durante las últimas y desesperadas semanas del Tercer Reich. Animado por el atractivo del traje que ha robado para no pasar frío, Willi descubre que muchos alemanes seguirán al líder, sea quien sea.","Guerra",-0.48383841699458,3,1,0,1,2,2,1,1
"id_750","Black Dog","Un exconvicto acepta un trabajo como camionero a través del país. Lo que no sabe es que el camión está repleto de armas ilegales y ahora debe luchar para sobrevivir y salvar a su familia.","Acción",-1.07398919910271,0,1,0,0,1,0,1,1
"id_76","Life","En la década de 1930, dos hombres del Misisipi entablan amistad tras ser condenados juntos a cadena perpetua por un crimen que no cometieron.","Comedia",0.208514414057075,1,0,1,0,1,0,0,1
"id_77","Empire of Dreams: The Story of the Star Wars Trilogy","Desde las primeras versiones del guion hasta los estrenos de gran éxito, descubre la creación de la trilogía de Star Wars.","Documental",0.436435780471985,0,0,0,0,0,0,0,0
"id_78","The Hand of God","En la Nápoles de los años 80, un adolescente italiano algo torpe que lucha por encontrar su lugar en el mundo experimenta una mezcla de desamor y liberación después de ser salvado inadvertidamente de un extraño accidente por la leyenda del fútbol Diego Maradona.","Drama",-0.762492851663023,1,0,2,2,0,2,1,0
"id_79","The Great Hack","Los datos —posiblemente el activo más valioso del mundo— se están utilizando como arma para librar guerras culturales y políticas. El oscuro mundo de la explotación de datos se revela a través de las impredecibles experiencias personales de los protagonistas de la explosiva historia de los datos de Cambridge Analytica y Facebook.","Documental",-0.0244038345584384,0,0,0,0,0,1,0,0
"id_8","Stasis","Tras una noche de fiesta, abandonada por sus amigos, Ava despierta y regresa sigilosamente a casa, solo para descubrir que ya está a salvo en la cama. Pero no es Ava; es alguien idéntico a ella. Un fugitivo viajero del tiempo ha robado el cuerpo, la identidad y la vida de Ava. Y lo que es más, no está sola. Hay otros, ocultos en el pasado, viviendo secretamente entre nosotros, conspirando para alterar el futuro. Sin su cuerpo, Ava es un fantasma virtual, silenciosa e invisible para el mundo. Y, hasta donde ella sabe, es la única que puede detenerlos y restaurar el curso natural de la historia.","Aventura",-0.902675968650157,2,2,1,2,1,1,2,2
"id_80","Sniper: Ultimate Kill","Un despiadado narcotraficante colombiano ha estado utilizando a un asesino a sangre fría apodado El Diablo para eliminar a su competencia. Ante la amenaza que representa para Estados Unidos, la DEA contrata a un francotirador de la Infantería de Marina para matar a El Diablo y capturar al cabecilla.","Acción",-0.501691244992913,7,3,5,7,1,5,2,2
"id_81","Abduction","Un joven se propone descubrir la verdad sobre su vida tras encontrar una foto suya de bebé en una página web de personas desaparecidas.","Suspenso",-0.204124145231932,0,1,0,0,1,0,2,1
"id_82","Ant-Man","Armado con la asombrosa habilidad de encogerse pero aumentar su fuerza, el maestro ladrón Scott Lang debe sacar a relucir su héroe interior y ayudar a su mentor, el Doctor Hank Pym, a proteger el secreto de su espectacular traje de Ant-Man de una nueva generación de amenazas colosales. Contra obstáculos aparentemente insuperables, Pym y Lang deben planear y ejecutar un atraco que salvará al mundo.","Ciencia ficción",-0.563273258250592,2,1,2,4,0,1,2,5
"id_83","Premium Rush","En Manhattan, un mensajero en bicicleta recoge un sobre que llama la atención de un policía corrupto, quien persigue al ciclista por toda la ciudad.","Delito",-0.4,0,0,0,0,0,0,0,1
"id_84","The Green Hornet","Britt Reid, heredero de la mayor fortuna periodística de Los Ángeles, es un playboy mimado que, hasta ahora, ha disfrutado de una vida sin rumbo. Tras la muerte de su padre, Britt conoce a Kato, un ingenioso empleado de la empresa. Al darse cuenta de que tienen el talento y los recursos para labrarse un futuro, Britt y Kato unen fuerzas como justicieros enmascarados para acabar con el criminal más poderoso de la ciudad, Chudnofsky.","Acción",0.571002197148102,3,3,2,3,4,1,2,5
"id_85","We Need to Talk About Kevin","Tras el horrible acto que comete su hijo Kevin, la angustiada madre Eva reflexiona sobre su complicada relación con su hijo perturbado a medida que crecía, desde su infancia hasta la adolescencia.","Drama",-1.23743686707646,2,1,1,1,2,3,0,1
"id_86","Fire Down Below","Cuando un representante de la EPA es asesinado en una pequeña comunidad de los Apalaches, el agente encubierto de la EPA, Jack Taggart, es enviado al lugar, haciéndose pasar por un trabajador de mantenimiento que colabora con una agencia de ayuda cristiana, para determinar qué sucedió.","Acción",0.442325868464691,0,0,0,0,0,0,0,1
"id_87","My Name Is Nobody","Jack Beauregard, uno de los pistoleros más grandes del Viejo Oeste, solo desea retirarse en paz y mudarse a Europa. Pero un joven pistolero, conocido como ""Nadie"", que idolatra a Beauregard, quiere que se retire por todo lo alto. Así que organiza un combate para que Jack se enfrente a la banda de 150 hombres conocida como La Banda Salvaje y se gane un lugar en la historia.","Comedia",0.080471869168408,2,2,0,2,2,0,2,1
"id_88","I Origins","I Origins narra la historia de un biólogo molecular que estudia la evolución del ojo humano. Su trabajo impregna su vida tras un breve encuentro con una joven exótica que se aleja de él. Años después, continúa su investigación con su compañero de laboratorio, y juntos realizan un sorprendente descubrimiento científico con profundas implicaciones que ponen a prueba tanto sus creencias científicas como espirituales. Viajando al otro lado del mundo, arriesga todo lo que conoce para validar su teoría.","Ciencia ficción",0.204500388692128,0,2,0,0,2,0,3,2
"id_89","Megan Is Missing","Megan, de catorce años, y su mejor amiga Amy pasan mucho tiempo en internet, publicando vídeos y chateando con chicos. Una noche, Megan chatea con un chico llamado Josh, quien la convence para que salgan juntos. Al día siguiente, Megan desaparece para siempre. Basada en casos reales de secuestro infantil.","Drama",-1.82732236504614,1,2,1,2,1,1,2,0
